Original SOC,Original Title,Carotene ID,Carotene Title,Confidence,SOC Match,gLabel Match,Final Match
27,"Animator",27.148,"Animator",1.0,1,1,1
27,"Entry Level Technical Writer",27.155,"Entry Level Technical Writer",1.0,1,1,1
27,"Social Media Marketing Specialist",27.157,"Social Media Marketing Specialist",0.5221117,1,1,1
27,"Publicist",27.160,"Publicist",1.0,1,1,1
27,"Photojournalist",27.163,"Photojournalist",1.0,1,1,1
27,"Author",,"unknown",-1,0,0,0
27,"Campaign Coordinator",27.169,"Campaign Coordinator",1.0,1,1,1
27,"Advertising Coordinator",27.171,"Advertising Coordinator",0.87192386,1,1,1
27,"Proofreader",43.1,"Administrative Assistant",1.0,0,0,0
27,"Graphic Design Manager",27.179,"Graphic Design Manager",0.71140593,1,1,1
27,"Assistant Designer",27.183,"Assistant Designer",1.0,1,1,1
27,"Junior Designer",27.184,"Junior Designer",1.0,1,1,1
27,"Graphics Coordinator",27.185,"Graphics Coordinator",0.80779606,1,1,1
27,"Contract Writer",27.188,"Contract Writer",0.70327294,1,1,1
27,"Media Relations Manager",11.22,"Relationship Manager",1.0,0,0,0
27,"Technical Communicator",27.194,"Technical Communicator",0.8054659,1,1,1
27,"Web Writer",27.198,"Web Writer",0.7760981,1,1,1
27,"Women's Soccer Coach",27.31120,"Women's Soccer Coach",1.0,1,1,1
27,"Translator",27.10303,"Translator",1.0,1,1,1
27,"Singer",,"unknown",-1,0,0,0
27,"Sales Designer",27.10695,"Sales Designer",1.0,1,1,1
27,"Reports Writer",27.30770,"Reports Writer",1.0,1,1,1
27,"Radio Electronics Officer",,"unknown",-1,0,0,0
27,"Publications Coordinator",27.11390,"Publications Coordinator",1.0,1,1,1
27,"Photographer",27.30325,"Photographer",1.0,1,1,1
27,"Multimedia Developer",27.31222,"Multimedia Developer",1.0,1,1,1
27,"Media Consultant",41.58,"Outside Sales Media Consultant",1.0,0,0,0
27,"Journalist",,"unknown",-1,0,0,0
27,"Information Coordinator",27.10990,"Information Coordinator",1.0,1,1,1
27,"Fashion Designer",27.11186,"Fashion Designer",0.9422349,1,1,1
27,"Director of Talent Management",11.31161,"Director of Talent Management",0.5371617,0,1,0
27,"Coach",27.10112,"Coach",1.0,1,1,1
27,"Board Operator",27.31085,"Board Operator",1.0,1,1,1
27,"Audio Technician",27.31254,"Audio Technician",1.0,1,1,1
27,"Linguist",27.10195,"Linguist",1.0,1,1,1
27,"Digital Producer",27.10926,"Digital Producer",1.0,1,1,1
27,"Actor",,"unknown",-1,0,0,0
27,"Director of Design",27.10389,"Director of Design",1.0,1,1,1
27,"Visual Manager",41.67,"Sales Manager",0.84346837,0,0,0
27,"Relations Consultant",27.31061,"Relations Consultant",1.0,1,1,1
27,"Program Supervisor",21.5,"Clinical Supervisor",0.5748285,0,0,0
27,"Layout Designer",17.30990,"Layout Designer",1.0,0,1,0
27,"Educational Technician",,"unknown",-1,0,0,0
27,"Design Consultant",27.30511,"Design Consultant",1.0,1,1,1
27,"Conductor",53.10380,"Conductor",1.0,0,1,0
27,"Communications Representative",27.10824,"Communications Representative",1.0,1,1,1
27,"Communications Operator",43.30822,"Communications Operator",1.0,0,1,0
27,"Store Merchandiser",27.31583,"Store Merchandiser",1.0,1,1,1
27,"Communication Technician",49.30714,"Communication Technician",0.7767046,0,1,0
29,"Registered Nurse",29.0,"Registered Nurse",1.0,1,1,1
29,"Physical Therapist",29.1,"Physical Therapist",1.0,1,1,1
29,"Nurse Practitioner",29.2,"Nurse Practitioner",1.0,1,1,1
29,"Licensed Practical Nurse (LPN)",29.3,"Licensed Practical Nurse (LPN)",1.0,1,1,1
29,"Occupational Therapist",29.4,"Occupational Therapist",1.0,1,1,1
29,"Pharmacy Technician",29.5,"Pharmacy Technician",1.0,1,1,1
29,"Physician",29.6,"Physician",1.0,1,1,1
29,"Nurse Supervisor",29.7,"Nurse Supervisor",1.0,1,1,1
29,"Speech Therapist",29.8,"Speech Therapist",1.0,1,1,1
29,"Nurse Manager",11.33,"Nurse Manager",1.0,0,1,0
29,"Clinical Nurse",11.33,"Nurse Manager",0.5,0,0,0
29,"Case Manager",21.7,"Case Manager",1.0,0,1,0
29,"Staff Nurse",29.12,"Staff Nurse",1.0,1,1,1
29,"Emergency Room (ER) Nurse",29.0,"Registered Nurse",0.5,1,0,0
29,"Medical Technologist",29.14,"Medical Technologist",1.0,1,1,1
29,"Surgical Technologist",29.15,"Surgical Technologist",1.0,1,1,1
29,"Intensive Care Unit (ICU) Nurse",29.16,"Intensive Care Unit (ICU) Nurse",0.52280056,1,1,1
29,"Labor and Delivery Nurse",29.17,"Labor and Delivery Nurse",1.0,1,1,1
29,"Surgical Unit Nurse",11.33,"Nurse Manager",0.3770035,0,0,0
29,"Medical Coder",29.19,"Medical Coder",1.0,1,1,1
29,"Respiratory Therapist",29.20,"Respiratory Therapist",1.0,1,1,1
29,"Laboratory Technician",19.0,"Laboratory Technician",1.0,0,1,0
29,"Emergency Medical Technician (EMT)",29.22,"Emergency Medical Technician (EMT)",1.0,1,1,1
29,"Patient Care Technician",29.23,"Patient Care Technician",1.0,1,1,1
29,"Radiological Technologist",29.24,"Radiological Technologist",1.0,1,1,1
29,"Clinical Nurse Liaison",29.25,"Clinical Nurse Liaison",1.0,1,1,1
29,"Pharmacist",29.26,"Pharmacist",1.0,1,1,1
29,"Utilization Review Nurse",29.27,"Utilization Review Nurse",1.0,1,1,1
29,"Progressive Care Unit (PCU) Nurse",29.28,"Progressive Care Unit (PCU) Nurse",0.6267285,1,1,1
29,"Ultra Sound Technician",29.29,"Ultra Sound Technician",1.0,1,1,1
29,"Neonatal Intensive Care Unit (NICU) Nurse",29.30,"Neonatal Intensive Care Unit (NICU) Nurse",0.89718056,1,1,1
29,"Pharmacy Manager",29.31,"Pharmacy Manager",1.0,1,1,1
29,"Clinical Coordinator",29.32,"Clinical Coordinator",1.0,1,1,1
29,"Rehabilitation Coordinator",21.11100,"Volunteer Coordinator",0.47819495,0,0,0
29,"Rehabilitation Technician",31.29,"Rehabilitation Technician",1.0,0,1,0
29,"Field Nurse",29.35,"Field Nurse",1.0,1,1,1
29,"Circulating Nurse",29.36,"Circulating Nurse",1.0,1,1,1
29,"Nurse Educator",29.37,"Nurse Educator",1.0,1,1,1
29,"Minimum Data Set (MDS) Coordinator",29.38,"Minimum Data Set (MDS) Coordinator",1.0,1,1,1
29,"Medical Records Clerk",29.39,"Medical Records Clerk",1.0,1,1,1
29,"Charge Nurse",29.40,"Charge Nurse",1.0,1,1,1
29,"Triage Nurse",29.41,"Triage Nurse",1.0,1,1,1
29,"Safety Specialist",29.42,"Safety Specialist",1.0,1,1,1
29,"Clinical Documentation Specialist",29.43,"Clinical Documentation Specialist",1.0,1,1,1
29,"Clinical Supervisor",21.5,"Clinical Supervisor",1.0,0,1,0
29,"Unit Manager Nurse",11.30126,"Unit Manager",0.5303936,0,0,0
29,"Veterinary Technician",29.46,"Veterinary Technician",1.0,1,1,1
29,"Monitor Technician",29.47,"Monitor Technician",1.0,1,1,1
29,"Medical Technician",29.22,"Emergency Medical Technician (EMT)",1.0,1,0,0
29,"Radiology Technician",29.49,"Radiology Technician",0.79784876,1,1,1
29,"Occupational Health Nurse",29.50,"Occupational Health Nurse",1.0,1,1,1
29,"Release of Information Specialist",29.51,"Release of Information Specialist",1.0,1,1,1
29,"Pediatric Intensive Care Unit (PICU) Nurse",29.52,"Pediatric Intensive Care Unit (PICU) Nurse",0.62489533,1,1,1
29,"MRI Technologist",29.53,"MRI Technologist",1.0,1,1,1
29,"Laboratory Assistant",19.16,"Laboratory Assistant",1.0,0,1,0
29,"Admissions Nurse",29.55,"Admissions Nurse",1.0,1,1,1
29,"Medical Coding Specialist",29.56,"Medical Coding Specialist",1.0,1,1,1
29,"Wound Care Nurse",29.57,"Wound Care Nurse",1.0,1,1,1
29,"Infusion Nurse",29.58,"Infusion Nurse",1.0,1,1,1
29,"HEDIS Review Nurse",29.59,"HEDIS Review Nurse",1.0,1,1,1
29,"Inpatient Services Nurse",31.8,"Nurse Aide",0.5984308,0,0,0
29,"Travel Nurse - Cardiac Catheterization Laboratory",29.96,"Cardiac Catheterization Laboratory Nurse",1.0,1,0,0
29,"Dental Hygienist",29.62,"Dental Hygienist",1.0,1,1,1
29,"Dialysis Nurse",29.63,"Dialysis Nurse",1.0,1,1,1
29,"Medication Care Manager",29.64,"Medication Care Manager",1.0,1,1,1
29,"Specimen Processor",29.65,"Specimen Processor",1.0,1,1,1
29,"Post-Anesthesia Care unit (PACU) Nurse",29.66,"Post-Anesthesia Care unit (PACU) Nurse",1.0,1,1,1
29,"Research Nurse",29.67,"Research Nurse",1.0,1,1,1
29,"Travel Nurse - Medical/Surgical",29.68,"Travel Nurse - Medical/Surgical",1.0,1,1,1
29,"School Nurse",29.69,"School Nurse",1.0,1,1,1
29,"Patient Care Coordinator",29.70,"Patient Care Coordinator",1.0,1,1,1
29,"Registered Dietician",29.71,"Registered Dietician",1.0,1,1,1
29,"Dentist",29.72,"Dentist",1.0,1,1,1
29,"Cardiovascular Operating Room (CVOR) Nurse",37.31107,"Room Manager",1.0,0,0,0
29,"Case Management Coordinator",21.45,"Case Management Specialist",1.0,0,0,0
29,"Nurse Injector",29.76,"Nurse Injector",1.0,1,1,1
29,"Clinical Nurse Consultant",29.77,"Clinical Nurse Consultant",0.8794291,1,1,1
29,"Quality Improvement Nurse",11.232,"Director of Quality Improvement",0.8846788,0,0,0
29,"Recreational Therapist",29.79,"Recreational Therapist",1.0,1,1,1
29,"Activity Director",29.80,"Activity Director",1.0,1,1,1
29,"Medical Review NUrse",29.81,"Medical Review NUrse",1.0,1,1,1
29,"Medical Records Specialist",29.82,"Medical Records Specialist",1.0,1,1,1
29,"Laboratory Technologist",29.83,"Laboratory Technologist",1.0,1,1,1
29,"Inpatient Coder",29.84,"Inpatient Coder",1.0,1,1,1
29,"Travel Physical Therapist (PT)",29.85,"Travel Physical Therapist (PT)",0.5,1,1,1
29,"Surgical Services Manager",11.30657,"Clinical Services Manager",0.36200333,0,0,0
29,"Patient Care Manager",11.233,"Director of Patient Care",1.0,0,0,0
29,"Health and Safety Officer",29.88,"Health and Safety Officer",1.0,1,1,1
29,"Medical Program Coordinator",21.8,"Medical Social Worker",0.829224,0,0,0
29,"Director of Pharmacy",11.125,"Director of Pharmacy",1.0,0,1,0
29,"Clinical Technician",29.91,"Clinical Technician",1.0,1,1,1
29,"Resident Care Manager",11.207,"Resident Manager",0.77509737,0,0,0
29,"Rehabilitation Liaison",,"unknown",-1,0,0,0
29,"Medical Coding Manager",29.94,"Medical Coding Manager",1.0,1,1,1
29,"Mental Health Technician",29.95,"Mental Health Technician",1.0,1,1,1
29,"Cardiac Catheterization Laboratory Nurse",29.96,"Cardiac Catheterization Laboratory Nurse",1.0,1,1,1
29,"Case Manager Supervisor",21.85,"Case Management Supervisor",0.7805743,0,0,0
29,"Ophthalmic Technician",29.99,"Ophthalmic Technician",1.0,1,1,1
29,"Therapy Technician",31.21,"Physical Therapy Technician",1.0,0,0,0
29,"Histology Technician",29.102,"Histology Technician",1.0,1,1,1
29,"Medical Reimbursement Specialist",29.103,"Medical Reimbursement Specialist",1.0,1,1,1
29,"Home Health Nurse",29.105,"Home Health Nurse",0.5,1,1,1
29,"Medical Review Specialist",29.106,"Medical Review Specialist",1.0,1,1,1
29,"Medical Records Technician",29.107,"Medical Records Technician",1.0,1,1,1
29,"Electroencephalography (EEG) Technician",29.108,"Electroencephalography (EEG) Technician",1.0,1,1,1
29,"Remote Medical Coder",29.109,"Remote Medical Coder",0.5,1,1,1
29,"Health Coach",21.18,"Social Work Case Manager",0.5625,0,0,0
29,"Health Information Specialist",29.111,"Health Information Specialist",1.0,1,1,1
29,"Laboratory Supervisor",51.30610,"Control Supervisor",0.5172414,0,0,0
29,"Sonographer",29.113,"Sonographer",1.0,1,1,1
29,"Radiology Nurse",29.114,"Radiology Nurse",1.0,1,1,1
29,"Psychiatrist",29.115,"Psychiatrist",1.0,1,1,1
29,"Director of Case Management",11.293,"Regional Director",0.24913979,0,0,0
29,"Health Information Management (HIM) Manager",29.117,"Health Information Management (HIM) Manager",1.0,1,1,1
29,"Nurse Coordinator",29.31506,"Nurse Care Coordinator",1.0,1,0,0
29,"Employee Health Nurse",29.119,"Employee Health Nurse",1.0,1,1,1
29,"Therapy Supervisor",29.120,"Therapy Supervisor",1.0,1,1,1
29,"Advance Practice Registered Nurse (APRN)",29.121,"Advance Practice Registered Nurse (APRN)",0.64907545,1,1,1
29,"Nurse Auditor",29.122,"Nurse Auditor",1.0,1,1,1
29,"Veterinarian",29.123,"Veterinarian",1.0,1,1,1
29,"Clinical Trainer",13.30979,"Systems Trainer",0.6348607,0,0,0
29,"Psychiatry Nurse",,"unknown",-1,0,0,0
29,"Surgical Assistant",29.126,"Surgical Assistant",1.0,1,1,1
29,"Technician Assistant",49.13,"Maintenance Assistant",0.5719285,0,0,0
29,"Clinical Analyst",15.49,"Clinical Systems Analyst",1.0,0,0,0
29,"Oncology Nurse",29.129,"Oncology Nurse",1.0,1,1,1
29,"Community Health Nurse",29.130,"Community Health Nurse",1.0,1,1,1
29,"Director of Nursing",11.15,"Director of Nursing",1.0,0,1,0
29,"Optician",29.132,"Optician",1.0,1,1,1
29,"Pediatrics Nurse",,"unknown",-1,0,0,0
29,"Registrar",11.31471,"Medical Supervisor",1.0,0,0,0
29,"Clinical Manager",11.23,"Clinical Manager",1.0,0,1,0
29,"Health and Wellness Director",21.68,"Director of Career Services",0.6829733,0,0,0
29,"Advanced Registered Nurse Practitioner (ARNP)",29.0,"Registered Nurse",0.3333333,1,0,0
29,"Endoscopy Nurse",29.139,"Endoscopy Nurse",1.0,1,1,1
29,"Clinical Director",11.23,"Clinical Manager",0.68421054,0,0,0
29,"Audiologist",29.141,"Audiologist",1.0,1,1,1
29,"Dietitian",29.142,"Dietitian",1.0,1,1,1
29,"Ambulatory Care Nurse",29.143,"Ambulatory Care Nurse",0.727658,1,1,1
29,"Minimum Data Set (MDS) Nurse",29.38,"Minimum Data Set (MDS) Coordinator",0.5199284,1,0,0
29,"Nursery Nurse",11.33,"Nurse Manager",1.0,0,0,0
29,"Hospitalist",29.146,"Hospitalist",1.0,1,1,1
29,"Health Care Coordinator",21.31467,"Health Supervisor",0.32838738,0,0,0
29,"Hospice Nurse",29.149,"Hospice Nurse",0.53127944,1,1,1
29,"Recovery Room Nurse",29.150,"Recovery Room Nurse",0.80799276,1,1,1
29,"Telemetry Nurse",29.152,"Telemetry Nurse",1.0,1,1,1
29,"Special Procedures Nurse",29.153,"Special Procedures Nurse",1.0,1,1,1
29,"Dialysis Technician",29.155,"Dialysis Technician",1.0,1,1,1
29,"Rehabilitation Nurse",,"unknown",-1,0,0,0
29,"Office Nurse",29.158,"Office Nurse",0.6929071,1,1,1
29,"Obstetrics Nurse",11.33,"Nurse Manager",1.0,0,0,0
29,"Clinical Nurse Leader",29.160,"Clinical Nurse Leader",0.46983406,1,1,1
29,"Nursing Staff Development Coordinator",29.161,"Nursing Staff Development Coordinator",1.0,1,1,1
29,"Medical-Surgical Nurse",29.68,"Travel Nurse - Medical/Surgical",1.0,1,0,0
29,"On-site Nurse",29.0,"Registered Nurse",0.3335698,1,0,0
29,"Trauma Nurse",29.165,"Trauma Nurse",0.84415823,1,1,1
29,"Cardiac Care Nurse",29.166,"Cardiac Care Nurse",0.65181845,1,1,1
29,"Stepdown Nurse",29.167,"Stepdown Nurse",0.7612636,1,1,1
29,"Cardiovascular Technologist",29.24,"Radiological Technologist",0.40732756,1,0,0
29,"Physician Assistant (PA)",29.30037,"Physician Assistant (PA)",1.0,1,1,1
29,"Obstetrics (OB) Technician",29.30660,"Obstetrics (OB) Technician",1.0,1,1,1
29,"Nursing Supervisor",29.30826,"Nursing Supervisor",1.0,1,1,1
29,"Medical-Surgical Nurse Manager",29.31152,"Medical-Surgical Nurse Manager",1.0,1,1,1
29,"Magnetic Resonance Imaging (MRI) Technician",29.30606,"Magnetic Resonance Imaging (MRI) Technician",0.73161155,1,1,1
29,"Emergency Room (ER) Technician",31.0,"Certified Nursing Assistant (CNA)",0.3144676,0,0,0
29,"Electronic Medical Record (EMR) Analyst",29.11208,"Electronic Medical Record (EMR) Analyst",0.94716346,1,1,1
29,"Electrocardiogram (EKG/ECG) Technician",,"unknown",-1,0,0,0
29,"Computed Topography (CT) Technologist",29.30348,"Computed Topography (CT) Technologist",1.0,1,1,1
29,"Computed Topography (CT) Technician",29.10329,"Computed Topography (CT) Technician",1.0,1,1,1
29,"Certified Registered Nurse Anesthetist (CRNA)",29.10842,"Certified Registered Nurse Anesthetist (CRNA)",0.6220258,1,1,1
29,"Vascular Technician",29.10789,"Vascular Technician",1.0,1,1,1
29,"Utilization Management Nurse",29.30717,"Utilization Management Nurse",1.0,1,1,1
29,"Urologist",,"unknown",-1,0,0,0
29,"Telemetry Technician",29.10486,"Telemetry Technician",1.0,1,1,1
29,"Surgery Assistant",29.11605,"Surgery Assistant",1.0,1,1,1
29,"Speech Language Pathologist",29.30288,"Speech Language Pathologist",1.0,1,1,1
29,"Sleep Technologist",29.31174,"Sleep Technologist",1.0,1,1,1
29,"Respiratory Care Practitioner",29.30483,"Respiratory Care Practitioner",1.0,1,1,1
29,"Resource Nurse",29.11050,"Resource Nurse",1.0,1,1,1
29,"Registered Respiratory Therapist",29.20,"Respiratory Therapist",1.0,1,0,0
29,"Records Technician",29.11370,"Records Technician",0.6246282,1,1,1
29,"Radiologist",29.10101,"Radiologist",1.0,1,1,1
29,"Radiation Therapist",29.30656,"Radiation Therapist",1.0,1,1,1
29,"Psychiatric Technician",29.10537,"Psychiatric Technician",1.0,1,1,1
29,"Pharmacy Supervisor",29.31114,"Pharmacy Supervisor",1.0,1,1,1
29,"Pediatrician",29.10939,"Pediatrician",1.0,1,1,1
29,"Patient Service Technician",29.31035,"Patient Service Technician",1.0,1,1,1
29,"Outpatient Coder",29.31063,"Outpatient Coder",1.0,1,1,1
29,"Otolaryngologist",,"unknown",-1,0,0,0
29,"Oral and Maxillofacial Surgeon",,"unknown",-1,0,0,0
29,"Optometrist",29.10658,"Optometrist",1.0,1,1,1
29,"Ophthalmologist",,"unknown",-1,0,0,0
29,"Oncologist",,"unknown",-1,0,0,0
29,"Nutritionist",29.10698,"Nutritionist",1.0,1,1,1
29,"Nutrition Services Worker",29.31375,"Nutrition Services Worker",1.0,1,1,1
29,"Nurse Consultant",29.10702,"Nurse Consultant",0.63537335,1,1,1
29,"Nurse Clinician",29.30294,"Nurse Clinician",1.0,1,1,1
29,"Neurologist",29.10361,"Neurologist",0.8258374,1,1,1
29,"Medical Liaison",29.10966,"Medical Liaison",0.9321518,1,1,1
29,"Hyperbaric Technician",29.11299,"Hyperbaric Technician",1.0,1,1,1
29,"Hygienist",29.11317,"Hygienist",0.75535053,1,1,1
29,"Home Infusion Nurse",29.30882,"Home Infusion Nurse",1.0,1,1,1
29,"Health Information Technician",29.11054,"Health Information Technician",0.93174654,1,1,1
29,"Exercise Physiologist",29.31059,"Exercise Physiologist",1.0,1,1,1
29,"Endocrinologist",29.11401,"Endocrinologist",1.0,1,1,1
29,"Echo Cardiographer",29.10848,"Echo Cardiographer",1.0,1,1,1
29,"Dosimetrist",29.11268,"Dosimetrist",1.0,1,1,1
29,"Cytotechnologist",29.11421,"Cytotechnologist",1.0,1,1,1
29,"Collection Technician",29.30976,"Collection Technician",1.0,1,1,1
29,"Clinical Reviewer",21.5,"Clinical Supervisor",1.0,0,0,0
29,"Clinical Partner",29.11230,"Clinical Partner",0.9818156,1,1,1
29,"Clinical Dietitian",29.30351,"Clinical Dietitian",1.0,1,1,1
29,"Clinical Consultant",29.77,"Clinical Nurse Consultant",0.56629974,1,0,0
29,"Charge Dialysis Nurse",29.63,"Dialysis Nurse",0.5686667,1,0,0
29,"Certified Surgical Technologist",29.31024,"Certified Surgical Technologist",1.0,1,1,1
29,"Certified Nursing Midwife",31.0,"Certified Nursing Assistant (CNA)",1.0,0,0,0
29,"Athletic Trainer",29.30469,"Athletic Trainer",1.0,1,1,1
29,"Animal Technician",29.10563,"Animal Technician",1.0,1,1,1
29,"Licensed Vocational Nurse (LVN)",29.30106,"Licensed Vocational Nurse (LVN)",1.0,1,1,1
29,"Unit Supervisor",51.41,"Maintenance Supervisor",0.22474454,0,0,0
29,"Ultrasound Technologist",29.30344,"Ultrasound Technologist",1.0,1,1,1
29,"Surgery Coordinator",29.11183,"Surgery Coordinator",0.93962455,1,1,1
29,"Surgeon",29.31221,"Surgeon",1.0,1,1,1
29,"Safety Technician",29.30944,"Safety Technician",1.0,1,1,1
29,"Radiographer",29.10560,"Radiographer",1.0,1,1,1
29,"Practice Assistant",29.11443,"Practice Assistant",1.0,1,1,1
29,"Pediatric Assistant",29.11769,"Pediatric Assistant",1.0,1,1,1
29,"Nurse Care Coordinator",29.31506,"Nurse Care Coordinator",1.0,1,1,1
29,"Nurse Anesthetist",29.10894,"Nurse Anesthetist",0.79935604,1,1,1
29,"Night Nurse",29.11681,"Night Nurse",1.0,1,1,1
29,"Immunologist",,"unknown",-1,0,0,0
29,"Imaging Technician",29.30411,"Imaging Technician",1.0,1,1,1
29,"Imaging Assistant",31.11,"Patient Transporter",0.36718148,0,0,0
29,"Health Information Coder",29.31311,"Health Information Coder",1.0,1,1,1
29,"Gynecologist",,"unknown",-1,0,0,0
29,"Clinical Liaison",29.25,"Clinical Nurse Liaison",0.8951045,1,0,0
29,"Cardiology Technician",29.30920,"Cardiology Technician",1.0,1,1,1
29,"Cardiologist",29.10292,"Cardiologist",1.0,1,1,1
29,"Cardiac Technician",29.11664,"Cardiac Technician",1.0,1,1,1
29,"Wellness Nurse",29.30954,"Wellness Nurse",1.0,1,1,1
29,"Surgical Technician",29.30094,"Surgical Technician",1.0,1,1,1
29,"Staff Physician",29.30800,"Staff Physician",1.0,1,1,1
29,"Safety Assistant",29.31429,"Safety Assistant",1.0,1,1,1
29,"Review Nurse",29.30419,"Review Nurse",1.0,1,1,1
29,"Paramedic",29.30333,"Paramedic",1.0,1,1,1
29,"Mammographer",29.11464,"Mammographer",1.0,1,1,1
29,"Dermatologist",29.11524,"Dermatologist",1.0,1,1,1
29,"Clinical Leader",29.10189,"Clinical Leader",1.0,1,1,1
29,"Certified Professional Coder",29.30487,"Certified Professional Coder",1.0,1,1,1
29,"Behavioral Health Technician",29.30924,"Behavioral Health Technician",1.0,1,1,1
29,"Scrub Technician",29.30576,"Scrub Technician",1.0,1,1,1
29,"Nurse Technician",29.30200,"Nurse Technician",1.0,1,1,1
29,"Family Practice Physician",29.30782,"Family Practice Physician",1.0,1,1,1
29,"Cardiovascular Technician",29.30788,"Cardiovascular Technician",1.0,1,1,1
29,"Graduate Nurse",29.30760,"Graduate Nurse",1.0,1,1,1
29,"Emergency Department Technician",29.30662,"Emergency Department Technician",1.0,1,1,1
29,"Anesthesia Technician",29.30654,"Anesthesia Technician",1.0,1,1,1
29,"Nurse Manager Intensive Care Unit (ICU)",29.16,"Intensive Care Unit (ICU) Nurse",0.5236697,1,0,0
29,"Environmental, Health, and Safety (EHS) Manager",17.17,"Safety Manager",0.7837536,0,0,0
29,"Technician Supervisor",29.30460,"Technician Supervisor",1.0,1,1,1
29,"Technical Supervisor",49.30735,"Technical Supervisor",1.0,0,1,0
29,"Team Member Trainer",39.30601,"Team Member Trainer",1.0,0,1,0
29,"Student Nurse",31.10720,"Student Nurse",1.0,0,1,0
29,"Specimen Technician",29.10790,"Specimen Technician",1.0,1,1,1
29,"Safety Inspector",53.30985,"Safety Inspector",1.0,0,1,0
29,"Records Analyst",33.30852,"Records Analyst",1.0,0,1,0
29,"Medical Clerk",29.11124,"Medical Clerk",0.8144559,1,1,1
29,"Imaging Engineer",49.43,"Field Service Engineer",1.0,0,0,0
29,"Health Unit Coordinator",29.30341,"Health Unit Coordinator",1.0,1,1,1
29,"Discharge Planner",29.30989,"Discharge Planner",1.0,1,1,1
29,"Diagnostic Technician",49.10703,"Diagnostic Technician",1.0,0,1,0
29,"Practice Supervisor",29.31505,"Practice Supervisor",1.0,1,1,1
29,"Care Management Coordinator",11.31442,"Care Management Coordinator",1.0,0,1,0
29,"Care Supervisor",45.30425,"Care Supervisor",1.0,0,1,0
31,"Certified Nursing Assistant (CNA)",31.0,"Certified Nursing Assistant (CNA)",1.0,1,1,1
31,"Medical Assistant",31.1,"Medical Assistant",1.0,1,1,1
31,"Physical Therapist Assistant (PTA)",31.2,"Physical Therapist Assistant (PTA)",1.0,1,1,1
31,"Certified Occupational Therapy Assistant (COTA)",31.3,"Certified Occupational Therapy Assistant (COTA)",1.0,1,1,1
31,"Patient Care Technician",29.23,"Patient Care Technician",1.0,0,1,0
31,"Home Health Aide (HHA)",31.5,"Home Health Aide (HHA)",1.0,1,1,1
31,"Veterinary Assistant",31.6,"Veterinary Assistant",1.0,1,1,1
31,"Patient Care Assistant",31.7,"Patient Care Assistant",1.0,1,1,1
31,"Nurse Aide",31.8,"Nurse Aide",1.0,1,1,1
31,"Dental Assistant",31.9,"Dental Assistant",1.0,1,1,1
31,"Phlebotomist",31.10,"Phlebotomist",1.0,1,1,1
31,"Patient Transporter",31.11,"Patient Transporter",1.0,1,1,1
31,"Sterile Processing Technician",31.12,"Sterile Processing Technician",1.0,1,1,1
31,"Laboratory Assistant",19.16,"Laboratory Assistant",1.0,0,1,0
31,"Dietary Aide",31.14,"Dietary Aide",1.0,1,1,1
31,"Medical Transcriptionist",31.15,"Medical Transcriptionist",1.0,1,1,1
31,"Pet Care Assistant",31.17,"Pet Care Assistant",1.0,1,1,1
31,"Occupational Therapy Assistant (OTA)",31.18,"Occupational Therapy Assistant (OTA)",1.0,1,1,1
31,"Certified Medical Assistant (CMA)",31.19,"Certified Medical Assistant (CMA)",0.5,1,1,1
31,"Physical Therapy Technician",31.21,"Physical Therapy Technician",1.0,1,1,1
31,"Nutrition Services Aide",31.22,"Nutrition Services Aide",1.0,1,1,1
31,"Hospice Aide",31.23,"Hospice Aide",1.0,1,1,1
31,"Environmental Services Aide",37.2,"Environment Services Technician",0.89684886,0,0,0
31,"Central Sterile Processing Technician",31.12,"Sterile Processing Technician",0.5452749,1,0,0
31,"State Tested Nursing Assistant (STNA)",31.26,"State Tested Nursing Assistant (STNA)",1.0,1,1,1
31,"Medical Equipment Technician",31.27,"Medical Equipment Technician",1.0,1,1,1
31,"Geriatric Nursing Assistant (GNA)",31.28,"Geriatric Nursing Assistant (GNA)",0.91868204,1,1,1
31,"Rehabilitation Technician",31.29,"Rehabilitation Technician",1.0,1,1,1
31,"Rehabilitation Aide",31.30,"Rehabilitation Aide",0.9209292,1,1,1
31,"Pharmacy Clerk",31.32,"Pharmacy Clerk",1.0,1,1,1
31,"Certified Medication Aide (CMA)",31.33,"Certified Medication Aide (CMA)",0.81311154,1,1,1
31,"Massage Therapist",31.34,"Massage Therapist",1.0,1,1,1
31,"Orthodontic Assistant",31.36,"Orthodontic Assistant",1.0,1,1,1
31,"Radiology Assistant",31.37,"Radiology Assistant",1.0,1,1,1
31,"Instrument Technician",17.46,"Instrumentation Technician",1.0,0,0,0
31,"Patient Sitter",31.40,"Patient Sitter",1.0,1,1,1
31,"Health Care Assistant",31.42,"Health Care Assistant",1.0,1,1,1
31,"Resident Care Assistant",31.43,"Resident Care Assistant",1.0,1,1,1
31,"Endoscopy Technician",31.44,"Endoscopy Technician",1.0,1,1,1
31,"Nutrition Services Technician",31.45,"Nutrition Services Technician",1.0,1,1,1
31,"Animal Caretaker",31.46,"Animal Caretaker",1.0,1,1,1
31,"Medical Support Specialist",31.47,"Medical Support Specialist",0.84144956,1,1,1
31,"Patient Support Technician",31.48,"Patient Support Technician",1.0,1,1,1
