File Name,Original Title,Carotene ID,Carotene Title,Confidence
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Head Start Teacher",25.49,"Head Start Teacher",0.88428247
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Certified Instructor",25.50,"Certified Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Nurse Educator",29.37,"Nurse Educator",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Social Studies Teacher",25.52,"Social Studies Teacher",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Program Director",11.7,"Program Manager",0.7929862
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Language Arts Teacher",25.54,"Language Arts Teacher",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Flight Simulator Instructor",25.43,"Flight Instructor",0.5
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"English as a Second Language (ESL) Teacher",25.57,"English as a Second Language (ESL) Teacher",0.4032069
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Criminal Justice Instructor",25.58,"Criminal Justice Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Massage Therapy Instructor",25.59,"Massage Therapy Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Medical Assisting Faculty",25.60,"Medical Assisting Faculty",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Virtual Teacher",25.61,"Virtual Teacher",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Department Chair",25.62,"Department Chair",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Education Specialist",13.6,"Training and Development Specialist",0.56383234
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Mathematics Specialist",,"unknown",-1
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Electrical Instructor",25.68,"Electrical Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Early Assessment Program (EAP) Test Rater",25.69,"Early Assessment Program (EAP) Test Rater",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Lead Instructor",25.70,"Lead Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Trades Faculty",,"unknown",-1
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"High School Mathematics Teacher",25.76,"High School Mathematics Teacher",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Curriculum Specialist",25.81,"Curriculum Specialist",0.8382272
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Career Success Instructor",25.82,"Career Success Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Licensed Practical Nurse (LPN) Instructor",29.3,"Licensed Practical Nurse (LPN)",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Program Coordinator",21.85,"Case Management Supervisor",0.52661717
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Maintenance Instructor",25.86,"Maintenance Instructor",0.92112005
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Automotive Instructor",25.88,"Automotive Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Diesel Instructor",25.89,"Diesel Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Instructional Assistant",25.91,"Instructional Assistant",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Graduate Record Examinations (GRE) Instructor",25.92,"Graduate Record Examinations (GRE) Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Certified Nursing Assistant (CNA) Instructor",31.0,"Certified Nursing Assistant (CNA)",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Commercial Driver's License (CDL) Instructor",53.15,"Commercial Driver's License (CDL) Driver",0.7061525
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"English as a Second Language (ESL) Instructor",25.98,"English as a Second Language (ESL) Instructor",0.6190129
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Law School Admission Test (LSAT) Instructor",25.100,"Law School Admission Test (LSAT) Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Special Education Generalist",25.101,"Special Education Generalist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"X-Ray Instructor",25.102,"X-Ray Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Reading Teacher",25.103,"Reading Teacher",0.92012054
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Dental Hygiene Instructor",25.104,"Dental Hygiene Instructor",0.9288361
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"General Education Development (GED) Instructor",25.105,"General Education Development (GED) Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Library Director",25.107,"Library Director",0.9242646
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Physical Education (PE) Teacher",25.108,"Physical Education (PE) Teacher",0.94314706
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Massage Therapy Faculty",25.109,"Massage Therapy Faculty",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Chemistry Teacher",25.110,"Chemistry Teacher",0.8378502
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Paraprofessional",25.113,"Paraprofessional",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Speech Instructor",25.114,"Speech Instructor",0.8927654
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Accounting Instructor",25.115,"Accounting Instructor",0.7932265
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Computer Teacher",25.116,"Computer Teacher",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Dental Assisting Faculty",25.117,"Dental Assisting Faculty",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Classroom Teacher",25.120,"Classroom Teacher",0.680247
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Adjunct Professor",25.121,"Adjunct Professor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Cryptologic Language Instructor",25.123,"Cryptologic Language Instructor",0.6692496
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Reading Instructor",25.125,"Reading Instructor",0.8362072
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Director of Education",11.103,"Director of Education",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Veterinary Assistant Instructor",25.127,"Veterinary Assistant Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"English Instructor",25.128,"English Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Psychology Instructor",25.130,"Psychology Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Office Administration Instructor",25.132,"Office Administration Instructor",0.9487933
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Biology Faculty",25.134,"Biology Faculty",0.8294989
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Clinical Educator",29.37,"Nurse Educator",0.61548215
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Lamaze Instructor",25.137,"Lamaze Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Loadmaster Instructor",25.139,"Loadmaster Instructor",0.7934492
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"High School Teacher",25.140,"High School Teacher",0.5955582
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Classroom Aide",25.19,"Teacher Aide",0.49691176
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Phlebotomy Instructor",25.142,"Phlebotomy Instructor",0.99384034
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Master Teacher",25.143,"Master Teacher",0.72877604
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Driving Instructor",25.149,"Driving Instructor",0.95625967
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Welding Instructor",25.150,"Welding Instructor",0.93574053
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Foreign Language Teacher",25.152,"Foreign Language Teacher",0.96461034
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Library Specialist",25.153,"Library Specialist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Mathematics Instructor",25.155,"Mathematics Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Marketing Instructor",25.157,"Marketing Instructor",0.66992384
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Department Chair of Nursing",25.62,"Department Chair",0.858203
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Instructional Aide",25.19,"Teacher Aide",0.5069493
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"General Education Development (GED) Faculty",25.161,"General Education Development (GED) Faculty",0.7077309
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Clinical Coordinator",29.32,"Clinical Coordinator",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Lecturer",25.163,"Lecturer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Web Design Instructor",25.165,"Web Design Instructor",0.6805842
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Tutor",25.169,"Tutor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"English Professor",,"unknown",-1
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Licensed Practical Nursing (LPN) Faculty",29.3,"Licensed Practical Nurse (LPN)",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Music Instructor",25.176,"Music Instructor",0.77633387
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Classroom Assistant",25.179,"Classroom Assistant",0.8577243
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Environmental Science Instructor",25.181,"Environmental Science Instructor",0.7256907
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Culinary Arts Instructor",25.182,"Culinary Arts Instructor",0.83754015
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Animation Instructor",25.183,"Animation Instructor",0.661742
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Business Instructor",25.185,"Business Instructor",0.8275373
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Research Assistant (RA)",19.10,"Research Assistant",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"4th Grade Teacher",25.188,"4th Grade Teacher",0.69541425
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Pharmacy Faculty",,"unknown",-1
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Spanish Instructor",25.192,"Spanish Instructor",0.92019707
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Floating Teacher",25.193,"Floating Teacher",0.44122964
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Special Education Assistant",25.200,"Special Education Assistant",0.47761652
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Instructional Developer",25.201,"Instructional Developer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Radiology Instructor",25.207,"Radiology Instructor",0.75006473
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Engineering Faculty",,"unknown",-1
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Clinical Instructor",25.217,"Clinical Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Anatomy Physiology Instructor",25.225,"Anatomy Physiology Instructor",0.84384364
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"3rd Grade Teacher",25.226,"3rd Grade Teacher",0.65004724
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Clinical Faculty",25.227,"Clinical Faculty",0.83655465
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Accounting Professor",,"unknown",-1
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Biology Teacher",25.231,"Biology Teacher",0.73857707
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Adjunct Teacher",25.233,"Adjunct Teacher",0.82305443
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Art Faculty",25.235,"Art Faculty",0.6971489
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Media Arts Instructor",25.236,"Media Arts Instructor",0.46644425
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Bilingual Teacher",25.237,"Bilingual Teacher",0.52755344
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"High School Physics Teacher",25.239,"High School Physics Teacher",0.6810261
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Algebra Instructor",25.240,"Algebra Instructor",0.8014332
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Proctor",,"unknown",-1
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Infant Teacher",25.248,"Infant Teacher",0.6532463
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Curriculum Manager",25.249,"Curriculum Manager",0.564344
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Graduate Management Admission Test (GMAT) Instructor",25.30809,"Graduate Management Admission Test (GMAT) Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Dental Admissions Test (DAT) Instructor",25.30931,"Dental Admissions Test (DAT) Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Technology Instructor",25.30833,"Technology Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Technology Coordinator",25.11365,"Technology Coordinator",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Technical Instructor",25.30811,"Technical Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"School Aide",25.11106,"School Aide",0.85263574
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Professor",25.30137,"Professor",0.90418094
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Learning Consultant",13.6,"Training and Development Specialist",0.42444643
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Language Instructor",25.30607,"Language Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Content Director",25.11047,"Content Director",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Act Instructor",25.30846,"Act Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Nurse Instructor",25.30524,"Nurse Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Education Assistant",25.10442,"Education Assistant",0.8937242
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Education Instructor",25.30899,"Education Instructor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Curator",25.10525,"Curator",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Technician Supervisor",29.30460,"Technician Supervisor",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Research Fellow",19.61,"Postdoctoral Research Fellow",0.7043245
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Educational Technician",,"unknown",-1
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Education Consultant",21.30839,"Education Consultant",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc25-categories.txt,"Department Head",25.30561,"Department Head",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Merchandising Specialist",27.0,"Merchandising Specialist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Graphic Designer",27.1,"Graphic Designer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Merchandiser",27.2,"Merchandiser",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Visual Merchandiser",27.3,"Visual Merchandiser",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Marketing Coordinator",27.4,"Marketing Coordinator",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Sales Photographer",27.5,"Sales Photographer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Communications Specialist",27.6,"Communications Specialist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Copy Writer",27.7,"Copy Writer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Marketing Specialist",27.8,"Marketing Specialist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Interior Designer",27.9,"Interior Designer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Newborn Photographer",27.10,"Newborn Photographer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Art Director",27.11,"Art Director",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Production Artist",27.12,"Production Artist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Visual Designer",27.13,"Visual Designer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Technical Writer",27.14,"Technical Writer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Graphic Artist",27.15,"Graphic Artist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Proposal Writer",27.16,"Proposal Writer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Senior Technical Writer",27.17,"Senior Technical Writer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Documentation Specialist",27.18,"Documentation Specialist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Audio Visual (AV) Technician",27.20,"Audio Visual (AV) Technician",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Communications Coordinator",27.21,"Communications Coordinator",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Program Director",11.7,"Program Manager",0.7929862
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Computer Aided Design (CAD) Designer",17.121,"Design Engineer",0.61032283
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Creative Director",27.24,"Creative Director",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Medical Writer",27.25,"Medical Writer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Production Designer",27.26,"Production Designer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Preschool Photographer",27.27,"Preschool Photographer",0.7763649
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Content Writer",27.29,"Content Writer",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Content Specialist",15.211,"Web Specialist",1.0
/Users/tkang/github/CaroteneClassifier/carotene-classifier/src/src/main/resources/datasets/cascadeindex/soc27-categories.txt,"Interactive Designer",27.31,"Interactive Designer",1.0
