File Name	Original Title	Exptected Title	Carotene Expected Title	Expected SOCs	Carotene Socs	Carotene ID	Carotene Title	Confidence	In SOCs	Title Match	Description
v2	RN-PACU	Post-Anesthesia Care unit (PACU) Nurse	[post-anesthesia care unit (pacu) nurse]	[29]	[29, 15]	29.66	Post-Anesthesia Care unit (PACU) Nurse	0.65527433	1	1	"Profession: Nursing Specialties: Perioperative Nursing, PACU Trident Medical Center is currently seeking a per diem RN for PACU purposes.  Facility: Trident Medical Center  Description: Trident Medical Center is a 296-bed, acute-care hospital providing a comprehensive range of services and specialties expected by a major medical center. Services include women's and children's; heart; cancer; behavioral health; sports medicine; skilled nursing; speech and hearing; and a 24-hour, Level II emergency room; ambulatory care; surgical. Trident Health System has earned recognition as a leader in the delivery of healthcare in the Lowcountry, as well as the highly coveted JCAHO 'accreditation with commendation' for years 1995-1998.  Community: As in other coastal cities, recreation in Charleston centers around water. Tennis and golf are popular, too and the mild climate makes them year-round sports. The City operates a municipal golf course and 40 tennis courts. The City's numerous parks and scenic, tree-lined streets provide ample space and a beautiful backdrop for walking, jogging and cycling. The annual Cooper River Bridge Run, attracting over 25,000 participants, is one of the most popular roadraces in the Southeast. The City's Waterfront Park, deemed 'this generation's gift to the future' by Mayor Riley, is a popular destination for residents and visitors alike. Hosts of private and County facilities round out the City's extensive inventory of recreational facilities."
v2	RN-PACU	Post-Anesthesia Care unit (PACU) Nurse	[post-anesthesia care unit (pacu) nurse]	[29]	[29, 15]	29.66	Post-Anesthesia Care unit (PACU) Nurse	0.68803424	1	1	"Profession: Nursing Specialties: Perioperative Nursing, PACU Trident Medical Center is currently seeking a full time RN for PACU purposes.  Facility: Trident Medical Center  Description: Trident Medical Center is a 296-bed, acute-care hospital providing a comprehensive range of services and specialties expected by a major medical center. Services include women's and children's; heart; cancer; behavioral health; sports medicine; skilled nursing; speech and hearing; and a 24-hour, Level II emergency room; ambulatory care; surgical. Trident Health System has earned recognition as a leader in the delivery of healthcare in the Lowcountry, as well as the highly coveted JCAHO 'accreditation with commendation' for years 1995-1998.  Community: As in other coastal cities, recreation in Charleston centers around water. Tennis and golf are popular, too and the mild climate makes them year-round sports. The City operates a municipal golf course and 40 tennis courts. The City's numerous parks and scenic, tree-lined streets provide ample space and a beautiful backdrop for walking, jogging and cycling. The annual Cooper River Bridge Run, attracting over 25,000 participants, is one of the most popular roadraces in the Southeast. The City's Waterfront Park, deemed 'this generation's gift to the future' by Mayor Riley, is a popular destination for residents and visitors alike. Hosts of private and County facilities round out the City's extensive inventory of recreational facilities."
v2	Pharmacist In Charge	Pharmacist	[pharmacist]	[29]	[29, 37]	29.26	Pharmacist	1.0	1	1	"Profession: Allied Health Specialties: Pharmacy Supervisor Park Nicollet Cancer Center in conjuntion with Methodist Hospital Pharmacy has a FT opening for a Pharmacist In Charge for our licensed pharmacy.  Duties include obtaining, preparing and dispensing chemotherapy and IV admixture and other treatment room medications.  Also includes supervising a Pharmacy Tech and acting as an oncology resource for patients and staff.  Facility: Park Nicollet  Description: Park Nicollet Clinic and Methodist Hospital  Community: St Louis Park is in the western suburbs of Minneapolis"
v2	RRT OR CRTT - Respiratory Therapist	Respiratory Therapist	[respiratory therapist]	[29]	[29, 11]	29.20	Respiratory Therapist	0.9329121	1	1	"Profession: Allied Health Specialties: Respiratory Therapist Frankfort Regional Medical Center currently seeks an RRT OR CRTT for the Respiratory Therapist Department.  This is a part time position with night shifts.  Facility: Frankfort Regional Medical Center  Description: Nestled in the historic capital city of Frankfort, Kentucky, Frankfort Regional Medical Center is a 185-bed acute care facility that serves the regional population of Franklin, Anderson and surrounding counties. Frankfort Regional Medical Center offers an array of specialized services to meet the communities' health and wellness needs.  Community: Nestled in the historic capital city of Frankfort, Kentucky, Frankfort Regional Medical Center is a 185-bed acute care facility that serves the regional population of Franklin, Anderson and surrounding counties. Frankfort Regional Medical Center offers an array of specialized services to meet the communities' health and wellness needs."
v2	Endoscopy RN	Endoscopy Nurse	[endoscopy nurse]	[29]	[29, 47]	29.139	Endoscopy Nurse	0.78994656	1	1	"Profession: Nursing Specialties: Day Surgery/Endoscopy Bay Area Surgicare is seeking qualified candidates to join our professional medical staff.  Positions available include  FT, PT, and Pool.  No holidays, no weekends, and no call.We are one of the largest ambulatory surgery centers in Texas, owned and operated by HCA.  Facility: Bay Area Surgicare  Description: Owned and operated by HCA, Bay Area Surgicare is one of the largest ambualtory surgery centers in Texas."
v2	Pharmacist-Staff	Pharmacist	[pharmacist]	[29]	[29, 25]	29.26	Pharmacist	0.9417434	1	1	"Profession: Allied Health Specialties: Pharmacy Supervisor, Pharmacy Manager Manage the pharmacy operations, improve prescription sales and profits, and ensure courteous and efficient service to patients and customers.  The Pharmacy Manager is the certificate holder for state licensing requirements and holds Power of Attorney for ordering and maintaining controlled substances.  Facility: Kmart"
v2	REGISTERED NURSE-Behavioral Health	Registered Nurse	[registered nurse]	[29]	[29, 25]	29.0	Registered Nurse	1.0	1	1	"Profession: Nursing Specialties: Clinical Coordinator Northridge Hospital Medical Center, Roscoe Blvd. Campus is seeking a REGISTERED NURSE-Behavioral Health:  Requires current California RN license, current Basic Life Support, and a minimum of one (1) year recent nursing experience in related area.  Employment for licensed personnel is contingent upon passing a standarized medication test. Casual per Diem, 3p-11p, 11p-7a  Facility: North Ridge Hospital Medical Center  Description: Northridge Hospital Medical Center’s Roscoe Boulevard Campus began serving the San Fernando Valley in 1955. As the San Fernando Valley grew, so did the medical center, and today it is a major primary and specialty care facility with 426 beds and a life-saving trauma unit.   The hospital provides complete surgical, medical, pediatric and obstetrical care including perinatology and neonatology, as well as specialized heart surgery capabilities, acute rehabilitation, and comprehensive cancer care at the Thomas and Dorothy Leavey Cancer Center.   Northridge Hospital Medical Center is committed to caring for the total healthcare needs of the community – the physically ill, the critically injured, the emotionally distressed, and the healthy.   The hospital’s patients are treated with genuine respect and concern by our dedicated physicians, nurses and other hospital staff."
v2	Nurse Educator Maternal Child Health	Nurse Educator	[nurse educator]	[29]	[29, 21]	29.137	Health and Wellness Director	0.69291705	1	0	"Profession: Nursing Specialties: Education, Maternal Child Our Staff Development Department seeks a Nurse Educator to plan, direct, coordinate and provide education and orientation to Maternal Child Health Staff.  Candidate will also act as a consultant to various clinical areas, be responsible for quality improvements, and assit in policy development and implementation.  Facility: Vassar Brothers Hospital  Description: Progressive, 315 bed community acute care hospital. Located in the beautiful Hudson Valley, approximately 1.5 hours driving distance North of New York City and 90 minutes South of Albany.  Vassar Brothers Hospital is a clinical affiliate member of the Mount Sinai System."
v2	Respiratory Care	Respiratory Care Practitioner OR Respiratory Therapist	[respiratory care practitioner, respiratory therapist]	[29]	[29, 11]	29.30483	Respiratory Care Practitioner	1.0	1	1	"Profession: Allied Health Specialties: Respiratory Therapist SSM St. Joseph's Health Center in St. Charles, MO is currently seeking a qualified Respiratory Care.    Job Category:                 ProfessionalSpecialty:                      Respiratory Ther.Minimum Qualifications:  2-3 years acute care exp, Credentialed Therapist licensed with the State of Missouri.  Facility: SSM St. Joseph's Health Center - St. Charles MO  Description: Sponsored by the Franciscan Sisters of Mary, St. Louis-based SSM Health Care (SSMHC), a health care ministry founded in 1872, is one of the largest Catholic systems in the nation. It is also one of the largest health care providers in Missouri.  The SSMHC owns, operates and manages 20 acute care hospitals. Consistent with our philosophy of fostering collaboration and networking, SSMHC entities participate in integrated health networks in their communities in Missouri, Illinois, Wisconsin, and Oklahoma. A primary goal of these networks is to build healthier communities.  Community: Just west of St. Louis you'll find Saint Charles, a river city with a unique historical perspective, beautiful sites, friendly people and a pace just a little slower than that of the big city. Founded as Les Petites Cotes (The Little Hills) by French Canadian fur trader Louis Blanchette, Saint Charles grew into a thriving riverfront trading center for a young America.   Thousands passed through on their journeys westward, replenishing supplies before departing into new territory. Saint Charles is a source of historical encounter: the Lewis and Clark Rendezvous, Missouri's First State Capitol, origin of the Boones lick Trail and home to Daniel Boone.  The people of Saint Charles have labored lovingly to preserve and share its treasured river heritage. As destination for almost 1 million visitors each year Saint Charles history comes alive to welcome you.  Experience the charm and beauty of a city that has been welcoming visitors since 1769."
v2	Registered Nurse (s)	Registered Nurse	[registered nurse]	[29]	[29, 49]	29.0	Registered Nurse	0.95424247	1	1	"Profession: Nursing Specialties: Ambulatory Care, Cardiac Rehab, Cardiology/Telemetry, Critical Care, Day Surgery/Endoscopy, Emergency, General (Non-Specialty), Geriatrics, Gynecology-Oncology, ICU (General/Adult), Labor &amp; Delivery, Medicine/Surgery, Neonatal, Neonatal ICU, Nurse Practitioner - Women's Health, Nursery/Post Partum, Obstetrics and/or Gynecology, Oncology, Operating Room, Orthopedic, Pediatric - General, Perinatal, Perioperative Nursing, PACU, Recovery Room/Step Down, Spine Care, Surgery, Women's Health At the Medical Center of Aurora, you'll be part of an organization that's maintained its closeness and friendliness while offering all the technical capabilities of a large urban facility. We are a Level II Trauma Center with the largest Emergency Department in the State of Colorado servicing more than 78,000 patients per year.  Located in Aurora, Colorado's third largest city, the hospital is about 25 minutes from Denver International Airport and downtown Denver, just one hour away from the nearest ski resorts. You can live close to work while enjoying all the cultural and recreational offerings of nearby areas. Even more important, you'll be joining an institution keenly aware of its history, but positioning itself for the future. Are you interested in working in the beautiful Denver Colorado area? If so, we have wonderful nursing opportunities with relocation assistance and sign-on bonuses available! We offer an extremely competitive salary and benefits package. Please call Michelle Moritz, Nurse Recruiter, at (303) 695-2905 or FAX your resume to (303) 695-2911 for immediate consideration. Thanks and have a great day!   Facility: Medical Center of Aurora / Centennial Medical Plaza"
v2	RN - Endoscopy	Endoscopy Nurse	[endoscopy nurse]	[29]	[29, 51]	29.139	Endoscopy Nurse	0.8760625	1	1	"Profession: Nursing Specialties: Emergency, Endocrinology, General (Non-Specialty), ICU (General/Adult) At the Medical Center of Aurora, you'll be part of an organization that's maintained its closeness and friendliness while offering all the technical capabilities of a large urban facility. We are a Level II Trauma Center with the largest Emergency Department in the State of Colorado servicing more than 78,000 patients per year.  Located in Aurora, Colorado's third largest city, the hospital is about 25 minutes from Denver International Airport and downtown Denver, just one hour away from the nearest ski resorts. You can live close to work while enjoying all the cultural and recreational offerings of nearby areas. Even more important, you'll be joining an institution keenly aware of its history, but positioning itself for the future. Are you interested in working in the beautiful Denver Colorado area? If so, we have wonderful nursing opportunities with relocation assistance and sign-on bonuses available! We offer an extremely competitive salary and benefits package. Please call Michelle Moritz, Nurse Recruiter, at (303) 695-2905 or FAX your resume to (303) 695-2911 for immediate consideration. Thanks and have a great day!   Facility: Medical Center of Aurora - South"
v2	Unit Coordinator - Emergency	Health Unit Coordinator	[health unit coordinator]	[29, 43]	[29, 43]	29.30341	Health Unit Coordinator	0.95767665	1	1	"Profession: Nursing Specialties: Critical Care Mercy Hospital, a non-profit community hospital, providing a broad range of inpatient and outpatient medical, surgical, and obstetrical services, as well as treatment for drug and alcohol addiction. Founded by the Sisters of Mercy, our mission is to provide clinically excellent care, delivered with compassion and respect for human dignity, with special concern for the poor and disadvantaged. Last year, we accommodated more than 10,700 inpatient admissions, nearly 1,400 deliveries, and over 100,000 outpatient visits, including emergency and ambulatory surgery.  High school diploma or GED is required, alon with medical terminology, computer skills. Must obtain current CPR(Heart saver) certification prior to employement. Must be able to work rotating shifts, weekends, and holidays.  Facility: Mercy Hospital  Description: Mercy Hospital was originally opened as Queen’s Hospital in 1918, with 25 beds, to provide medical care during a serious flu epidemic. Today, we are licensed for 200 beds, and we’re one of the largest hospitals in Maine in terms of inpatients served. We’re also proud of our accreditation with commendation from the Joint Commission on Accreditation of Health Care Organizations (JCAHO), awarded to only 12% of hospitals nationally for 'exemplary performance.'"
v2	RN-Obstetrics and/or Gynecology (3 POSITIONS AVAIL	Obstetrics Nurse	[obstetrics nurse]	[29]	[29, 11]	29.0	Registered Nurse	0.6556128	1	0	"Profession: Nursing Specialties: Obstetrics and/or Gynecology Frankfort Regional Medical Center currently seeks a RN for the OB Department.  This is a part time position with night shifts.  Facility: Frankfort Regional Medical Center  Description: Nestled in the historic capital city of Frankfort, Kentucky, Frankfort Regional Medical Center is a 185-bed acute care facility that serves the regional population of Franklin, Anderson and surrounding counties. Frankfort Regional Medical Center offers an array of specialized services to meet the communities' health and wellness needs.  Community: Nestled in the historic capital city of Frankfort, Kentucky, Frankfort Regional Medical Center is a 185-bed acute care facility that serves the regional population of Franklin, Anderson and surrounding counties. Frankfort Regional Medical Center offers an array of specialized services to meet the communities' health and wellness needs."
v2	CERTIFIED RN FIRST ASSISTANT	Registered Nurse	[registered nurse]	[29]	[29, 53]	29.126	Surgical Assistant	0.77558357	1	0	"Profession: Nursing Specialties: Operating Room Certified RN First Assistant with 5 years perioperative RN experience needed to work full time.  This position combines RNFA role with clinician II role.   Come work with us and enjoy a healthy, happy community; that community is Carondelet Health.    Carondelet Health includes Saint Joseph Health Center and St. Mary's Hospital of Blue Springs in the Kansas City Metro area. Carondelet Health is a not-for-profit, Catholic sponsored health care system which offers a full range of health services with a singular mission to serve the community and provide innovative, convenient and quality health care.  Facility: Carondelet Health - St. Joseph  Description: Located at I-435 and State Line, Saint Joseph Health Center is a JCAHO-accredited, 300-bed hospital served by a medical/dental staff of approximately 725 offering a full array of high quality, acute care, outpatient and extended care services. Included in the health center's services are the Child Development Center, the Community Center for Health and Education and the Medical Mall.  Community: First time visitors to Kansas City are amazed at the diverse attractions they find in this Midwestern treasure. Skyscrapers, swinging jazz, fantastic food, fascinating museums and some of the best shopping anywhere are all part of Kansas City's allure.  Kansas City is known as the 'Heart of America,' centrally located within 250 miles of both the geographic and population centers of the nation. The maximum distance from Kansas City to anywhere in the continental United States is approximately 1,900 miles, or half the distance from coast to coast. And once you arrive in Kansas City, there are over 19,000 hotel and motel rooms throughout the area that provide a wide range of accommodations to suit any taste and budget.  Though famous for steaks and barbecue, the city offers an incredible variety of cuisine. Visitors are delighted by the abundance of excellent restaurants of every ethnic origin. And with over 60 barbecue restaurants to its credit, the city is the nation's barbecue headquarters! From great dining to one-of-a-kind shopping; museums to amusement parks; performing arts to sports-Kansas City has it all."
v2	Registered Nurse	Registered Nurse	[registered nurse]	[29]	[29, 39]	29.0	Registered Nurse	0.99999535	1	1	"Profession: Nursing Specialties: General (Non-Specialty) It's more than a Job.  It's more than a Career...At SSM-St. Louis Hospitals we care about you!!.  Bonus Eligible. Experience RN preferred, but will consider new graduate.  2 weeks Days, 2 weeks Evenings.  Full time.  Facility: SSM St. Joseph Hospital Kirkwood  Description: St. Joseph Hospital of Kirkwood (SJHK) is an acute care Catholic hospital in the community of Kirkwood located in Southwest St. Louis County. The Hospital is the second largest employer in Kirkwood.  SJHK has 281 licensed beds, 240 of which are staffed, and 18 bassinets. It provides primary acute care for patients with medical and surgical diagnosis, including emergency, critical care, obstetrics, cardiac, and orthopedic needs. The services are provided on an inpatient and outpatient basis and are supplemented with services such as home care, skilled nursing, rehabilitation services and hospice. Laboratory, imaging, and other diagnostic services are also available.  The Hospital was opened in 1939 as a 150-bed federal marine hospital and was operated by the government until 1952. In 1953, the hospital was sold for $1 to the Sisters of St. Joseph of Carondelet with the stipulation that they would operate it as a community hospital for 20 years. The Sisters of St. Joseph's service to the community and residents of Kirkwood, the surrounding communities, and Jefferson and Franklin counties continued until January 1, 1994 when, in a unique and bold transition, the Sisters of St. Joseph and the Franciscan Sisters of Mary transferred sponsorship. This move was to strengthen the market position and financial stability for both sponsoring organizations."
v2	Registered Nurse	Registered Nurse	[registered nurse]	[29]	[29, 39]	29.0	Registered Nurse	0.99999547	1	1	"Profession: Nursing Specialties: General (Non-Specialty) It's more than a Job.  It's more than a Career...At SSM-St. Louis Hospitals we care about you!!.  Bonus Eligible. RN with at least 3 years Full-time Med/Surg experience. Previous telemetry, ICU, Emergency experience desirable.  Days/Full time - 40 hour week  Facility: SSM St. Joseph Hospital Kirkwood  Description: St. Joseph Hospital of Kirkwood (SJHK) is an acute care Catholic hospital in the community of Kirkwood located in Southwest St. Louis County. The Hospital is the second largest employer in Kirkwood.  SJHK has 281 licensed beds, 240 of which are staffed, and 18 bassinets. It provides primary acute care for patients with medical and surgical diagnosis, including emergency, critical care, obstetrics, cardiac, and orthopedic needs. The services are provided on an inpatient and outpatient basis and are supplemented with services such as home care, skilled nursing, rehabilitation services and hospice. Laboratory, imaging, and other diagnostic services are also available.  The Hospital was opened in 1939 as a 150-bed federal marine hospital and was operated by the government until 1952. In 1953, the hospital was sold for $1 to the Sisters of St. Joseph of Carondelet with the stipulation that they would operate it as a community hospital for 20 years. The Sisters of St. Joseph's service to the community and residents of Kirkwood, the surrounding communities, and Jefferson and Franklin counties continued until January 1, 1994 when, in a unique and bold transition, the Sisters of St. Joseph and the Franciscan Sisters of Mary transferred sponsorship. This move was to strengthen the market position and financial stability for both sponsoring organizations."
v2	Registered Nurse	Registered Nurse	[registered nurse]	[29]	[29, 39]	29.0	Registered Nurse	0.99999905	1	1	"Profession: Nursing Specialties: General (Non-Specialty) It's more than a Job.  It's more than a Career...At SSM-St. Louis Hospitals we care about you!!.  Bonus Eligible. Experience RN preferred with l yr. acute care in Post Operative care of Ortho/GU patients. Will consider a new grad.  Evenings/Part time - 24 hours week  Facility: SSM St. Joseph Hospital Kirkwood  Description: St. Joseph Hospital of Kirkwood (SJHK) is an acute care Catholic hospital in the community of Kirkwood located in Southwest St. Louis County. The Hospital is the second largest employer in Kirkwood.  SJHK has 281 licensed beds, 240 of which are staffed, and 18 bassinets. It provides primary acute care for patients with medical and surgical diagnosis, including emergency, critical care, obstetrics, cardiac, and orthopedic needs. The services are provided on an inpatient and outpatient basis and are supplemented with services such as home care, skilled nursing, rehabilitation services and hospice. Laboratory, imaging, and other diagnostic services are also available.  The Hospital was opened in 1939 as a 150-bed federal marine hospital and was operated by the government until 1952. In 1953, the hospital was sold for $1 to the Sisters of St. Joseph of Carondelet with the stipulation that they would operate it as a community hospital for 20 years. The Sisters of St. Joseph's service to the community and residents of Kirkwood, the surrounding communities, and Jefferson and Franklin counties continued until January 1, 1994 when, in a unique and bold transition, the Sisters of St. Joseph and the Franciscan Sisters of Mary transferred sponsorship. This move was to strengthen the market position and financial stability for both sponsoring organizations."
v2	Registered Nurse	Registered Nurse	[registered nurse]	[29]	[29, 39]	29.0	Registered Nurse	0.9999976	1	1	"Profession: Nursing Specialties: General (Non-Specialty) It's more than a Job.  It's more than a Career...At SSM-St. Louis Hospitals we care about you!!.  Bonus Eligible. Med./Surge experience preferred. Will train new graduate with desire to learn general surgery/orthopedics.  Evening/Full time - 40 hour week.  Facility: SSM St. Joseph Hospital Kirkwood  Description: St. Joseph Hospital of Kirkwood (SJHK) is an acute care Catholic hospital in the community of Kirkwood located in Southwest St. Louis County. The Hospital is the second largest employer in Kirkwood.  SJHK has 281 licensed beds, 240 of which are staffed, and 18 bassinets. It provides primary acute care for patients with medical and surgical diagnosis, including emergency, critical care, obstetrics, cardiac, and orthopedic needs. The services are provided on an inpatient and outpatient basis and are supplemented with services such as home care, skilled nursing, rehabilitation services and hospice. Laboratory, imaging, and other diagnostic services are also available.  The Hospital was opened in 1939 as a 150-bed federal marine hospital and was operated by the government until 1952. In 1953, the hospital was sold for $1 to the Sisters of St. Joseph of Carondelet with the stipulation that they would operate it as a community hospital for 20 years. The Sisters of St. Joseph's service to the community and residents of Kirkwood, the surrounding communities, and Jefferson and Franklin counties continued until January 1, 1994 when, in a unique and bold transition, the Sisters of St. Joseph and the Franciscan Sisters of Mary transferred sponsorship. This move was to strengthen the market position and financial stability for both sponsoring organizations."
v2	Registered Nurse	Registered Nurse	[registered nurse]	[29]	[29, 39]	29.0	Registered Nurse	0.99999714	1	1	"Profession: Nursing Specialties: General (Non-Specialty) It's more than a Job.  It's more than a Career...At SSM-St. Louis Hospitals we care about you!!.  Bonus eligible. Min. 3 years Med./Surge experience required. Intensive care unit, telemetry or emergency room experience preferred. ACLS preferred. 12 hours shift.  Nights- every 3rd weekend &amp; Holiday/Full time - 36 hours week.  Facility: SSM St. Joseph Hospital Kirkwood  Description: St. Joseph Hospital of Kirkwood (SJHK) is an acute care Catholic hospital in the community of Kirkwood located in Southwest St. Louis County. The Hospital is the second largest employer in Kirkwood.  SJHK has 281 licensed beds, 240 of which are staffed, and 18 bassinets. It provides primary acute care for patients with medical and surgical diagnosis, including emergency, critical care, obstetrics, cardiac, and orthopedic needs. The services are provided on an inpatient and outpatient basis and are supplemented with services such as home care, skilled nursing, rehabilitation services and hospice. Laboratory, imaging, and other diagnostic services are also available.  The Hospital was opened in 1939 as a 150-bed federal marine hospital and was operated by the government until 1952. In 1953, the hospital was sold for $1 to the Sisters of St. Joseph of Carondelet with the stipulation that they would operate it as a community hospital for 20 years. The Sisters of St. Joseph's service to the community and residents of Kirkwood, the surrounding communities, and Jefferson and Franklin counties continued until January 1, 1994 when, in a unique and bold transition, the Sisters of St. Joseph and the Franciscan Sisters of Mary transferred sponsorship. This move was to strengthen the market position and financial stability for both sponsoring organizations."
v2	Registered Nurse	Registered Nurse	[registered nurse]	[29]	[29, 39]	29.0	Registered Nurse	1.0	1	1	"Profession: Nursing Specialties: General (Non-Specialty) It's more than a Job.  It's more than a Career...At SSM-St. Louis Hospitals we care about you!!.  l year experience, good assessment skills, goo communication skills.  Nights/Full time - 40 hours week  Facility: SSM St. Joseph Hospital Kirkwood  Description: St. Joseph Hospital of Kirkwood (SJHK) is an acute care Catholic hospital in the community of Kirkwood located in Southwest St. Louis County. The Hospital is the second largest employer in Kirkwood.  SJHK has 281 licensed beds, 240 of which are staffed, and 18 bassinets. It provides primary acute care for patients with medical and surgical diagnosis, including emergency, critical care, obstetrics, cardiac, and orthopedic needs. The services are provided on an inpatient and outpatient basis and are supplemented with services such as home care, skilled nursing, rehabilitation services and hospice. Laboratory, imaging, and other diagnostic services are also available.  The Hospital was opened in 1939 as a 150-bed federal marine hospital and was operated by the government until 1952. In 1953, the hospital was sold for $1 to the Sisters of St. Joseph of Carondelet with the stipulation that they would operate it as a community hospital for 20 years. The Sisters of St. Joseph's service to the community and residents of Kirkwood, the surrounding communities, and Jefferson and Franklin counties continued until January 1, 1994 when, in a unique and bold transition, the Sisters of St. Joseph and the Franciscan Sisters of Mary transferred sponsorship. This move was to strengthen the market position and financial stability for both sponsoring organizations."
v2	Case Manager	Case Manager	[case manager]	[29, 21]	[21, 29]	21.152	Behavioral Health Case Manager	1.0	1	0	"Profession: Information Technology Specialties: CASE The Sisters of Providence Health System came to Western Massachusetts more than 120 years ago with a mission - to respond to changing community needs. Today the Sisters of Providence Health System proudly continues that tradition.   Our system's array of services includes acute care, behavioral health, rehabilitation, home care, skilled nursing facilities, retirement living, adoption services, an employee assistance program, and much more. The Sisters of Providence Health System is a founding member of Catholic Health East, one of the nations largest health care systems. Catholic Health Care East facilities serve communities from Maine to Florida.   Major facilities in the Sisters of Providence Health system include Mercy Hospital, Brightside for Families and Children, Providence Hospital, Sisters of Providence Care Centers, and Farren Care Center.   Department: Case Management- Full time    40 hrs 8:30am - 5pm, every 2nd or every 3rd weekend - Day shift- Bachelors degree is required- MA RN license requiredMasters preferred. Demonstrated previous experience with utilization management. Some computer literacy. Excellent professional communication and interpersonal skills required.    Facility: Mercy Hospital - Springfield,MA"
v2	RN - ICU	Intensive Care Unit (ICU) Nurse	[intensive care unit (icu) nurse]	[29]	[29, 17]	29.16	Intensive Care Unit (ICU) Nurse	0.8411753	1	1	"Profession: Nursing Specialties: Critical Care, Emergency, ICU (General/Adult) At the Medical Center of Aurora, you'll be part of an organization that's maintained its closeness and friendliness while offering all the technical capabilities of a large urban facility. We are a Level II Trauma Center with the largest Emergency Department in the State of Colorado servicing more than 78,000 patients per year.  Located in Aurora, Colorado's third largest city, the hospital is about 25 minutes from Denver International Airport and downtown Denver, just one hour away from the nearest ski resorts. You can live close to work while enjoying all the cultural and recreational offerings of nearby areas. Even more important, you'll be joining an institution keenly aware of its history, but positioning itself for the future. Are you interested in working in the beautiful Denver Colorado area? If so, we have wonderful nursing opportunities with relocation assistance and sign-on bonuses available! We offer an extremely competitive salary and benefits package. Please call Michelle Moritz, Nurse Recruiter, at (303) 695-2905 or FAX your resume to (303) 695-2911 for immediate consideration. Thanks and have a great day!   Facility: Medical Center of Aurora - South"
v2	RN - Emergency	Emergency Room (ER) Nurse	[emergency room (er) nurse]	[29]	[29, 47]	29.13	Emergency Room (ER) Nurse	1.0	1	1	"Profession: Nursing Specialties: Coronary Care, Critical Care, Emergency, General (Non-Specialty), ICU (General/Adult), Medicine/Surgery, Operating Room, Pain Management, Pediatric - Critical Care, Recovery Room/Step Down, Surgery At the Medical Center of Aurora, you'll be part of an organization that's maintained its closeness and friendliness while offering all the technical capabilities of a large urban facility. We are a Level II Trauma Center with the largest Emergency Department in the State of Colorado servicing more than 78,000 patients per year.  Located in Aurora, Colorado's third largest city, the hospital is about 25 minutes from Denver International Airport and downtown Denver, just one hour away from the nearest ski resorts. You can live close to work while enjoying all the cultural and recreational offerings of nearby areas. Even more important, you'll be joining an institution keenly aware of its history, but positioning itself for the future. Are you interested in working in the beautiful Denver Colorado area? If so, we have wonderful nursing opportunities with relocation assistance and sign-on bonuses available! We offer an extremely competitive salary and benefits package. Please call Michelle Moritz, Nurse Recruiter, at (303) 695-2905 or FAX your resume to (303) 695-2911 for immediate consideration. Thanks and have a great day!   Facility: Medical Center of Aurora - South"
v2	LPN- Nursing	Licensed Practical Nurse (LPN)	[licensed practical nurse (lpn)]	[29]	[29, 21]	29.3	Licensed Practical Nurse (LPN)	0.8123674	1	1	"Profession: Nursing Specialties: General (Non-Specialty) Rehabilitation services for SSM Health Care are provided by SSM Rehab, Missouri's largest free-standing comprehensive medical rehab (CMR) provider. We are currently seeking  employees.  Current MO LPN license, IV certified.   FT/Evenings, every other weekend.  Facility: SSM Rehabilitation Institute -  Arnold Day Institute  Description: SSM Rehab is Missouri's premier provider of comprehensive medical rehabilitation services. Physiatry, Neuropsychology, Physical Therapy, Occupational Therapy, Speech Therapy, Therapeutic Recreation, Case Management, Social Services and Rehabilitation Nursing are among the highly specialized inpatient and outpatient services that are available throughout the St. Louis metropolitan area. SSM Rehab also provides all rehabilitation services for SSM Health Care - St. Louis which includes hospital-based acute therapy services, skilled nursing rehabilitation services and Home Health therapy. SSM Rehab's extensive services expand out scope of care in the Midwest and beyond, assuring SSM Rehab is the rehabilitation provider of choice. SSM Rehab is accredited by JCAHO and CARF...the Rehabilitation Accreditation Commission."
v2	LPN- Nursing	Licensed Practical Nurse (LPN)	[licensed practical nurse (lpn)]	[29]	[29, 21]	29.3	Licensed Practical Nurse (LPN)	0.8311788	1	1	"Profession: Nursing Specialties: General (Non-Specialty) Rehabilitation services for SSM Health Care are provided by SSM Rehab, Missouri's largest free-standing comprehensive medical rehab (CMR) provider. We are currently seeking  employees.  Current LPN license, IV certified.  Evenings/FT  Facility: SSM Rehabilitation Institute -  Arnold Day Institute  Description: SSM Rehab is Missouri's premier provider of comprehensive medical rehabilitation services. Physiatry, Neuropsychology, Physical Therapy, Occupational Therapy, Speech Therapy, Therapeutic Recreation, Case Management, Social Services and Rehabilitation Nursing are among the highly specialized inpatient and outpatient services that are available throughout the St. Louis metropolitan area. SSM Rehab also provides all rehabilitation services for SSM Health Care - St. Louis which includes hospital-based acute therapy services, skilled nursing rehabilitation services and Home Health therapy. SSM Rehab's extensive services expand out scope of care in the Midwest and beyond, assuring SSM Rehab is the rehabilitation provider of choice. SSM Rehab is accredited by JCAHO and CARF...the Rehabilitation Accreditation Commission."
